Subject,Course Catalog Nbr,Course ID,Class Nbr,Acad Career,Acad Group,Course Descr,FCEF,GFC Hours,Acad Org,Requisite,Enroll Type,Class Assoc,Component,Class Section,Term,Session,Crse Topic ID,Topic Description,Class Notes,Instruction Mode,Class Status,Mtg Nbr,Start Date,End Date,Class Start,Class End,Duration,Meeting Pattern,Alt Week,MON,TUES,WED,THURS,FRI,SAT,SUN,Location,Facility,Room Size,Enroll Stat,Enroll Tot,Enroll Cap,Waitlist Cap,Class Assoc Req,Reserved Cap,Consent,Combined Section,Instructor Name and Role,Crse Units
KNES,253,124421,12967,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B07,2191,1,0,,,P,A,1,28-Jan-2019,03-Feb-2019,17:00,17:50,50,M  17:00-17:50,ALT3,Y,N,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12967,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B07,2191,1,0,,,P,A,2,25-Feb-2019,03-Mar-2019,17:00,17:50,50,M  17:00-17:50,ALT3,Y,N,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12967,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B07,2191,1,0,,,P,A,3,18-Mar-2019,24-Mar-2019,17:00,17:50,50,M  17:00-17:50,ALT3,Y,N,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12967,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B07,2191,1,0,,,P,A,4,08-Apr-2019,12-Apr-2019,17:00,17:50,50,M  17:00-17:50,ALT3,Y,N,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12968,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B08,2191,1,0,,,P,A,1,28-Jan-2019,03-Feb-2019,8:30,9:20,50,T  08:30-09:20,ALT3,N,Y,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12968,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B08,2191,1,0,,,P,A,2,25-Feb-2019,03-Mar-2019,8:30,9:20,50,T  08:30-09:20,ALT3,N,Y,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12968,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B08,2191,1,0,,,P,A,3,18-Mar-2019,24-Mar-2019,8:30,9:20,50,T  08:30-09:20,ALT3,N,Y,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12968,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B08,2191,1,0,,,P,A,4,08-Apr-2019,12-Apr-2019,8:30,9:20,50,T  08:30-09:20,ALT3,N,Y,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12969,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B09,2191,1,0,,,P,A,1,28-Jan-2019,03-Feb-2019,14:00,14:50,50,T  14:00-14:50,ALT3,N,Y,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12969,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B09,2191,1,0,,,P,A,2,25-Feb-2019,03-Mar-2019,14:00,14:50,50,T  14:00-14:50,ALT3,N,Y,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12969,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B09,2191,1,0,,,P,A,3,18-Mar-2019,24-Mar-2019,14:00,14:50,50,T  14:00-14:50,ALT3,N,Y,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12969,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B09,2191,1,0,,,P,A,4,08-Apr-2019,12-Apr-2019,14:00,14:50,50,T  14:00-14:50,ALT3,N,Y,N,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12970,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B10,2191,1,0,,,P,A,1,28-Jan-2019,03-Feb-2019,11:00,11:50,50,W  11:00-11:50,ALT3,N,N,Y,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12970,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B10,2191,1,0,,,P,A,2,25-Feb-2019,03-Mar-2019,11:00,11:50,50,W  11:00-11:50,ALT3,N,N,Y,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"Daun,Julia Teresa(TA)",
KNES,253,124421,12970,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B10,2191,1,0,,,P,A,3,18-Mar-2019,24-Mar-2019,11:00,11:50,50,W  11:00-11:50,ALT3,N,N,Y,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,253,124421,12970,UGRD,KN,Intro Exer & Sport Psychology,H,3-1/3,KN,,N,1,LAB,B10,2191,1,0,,,P,A,4,08-Apr-2019,12-Apr-2019,11:00,11:50,50,W  11:00-11:50,ALT3,N,N,Y,N,N,N,N,MAIN,KNB 131,42,C,25,25,0,,,N,,"D'Silva,Adrijana(TA)",
KNES,381,124448,15324,UGRD,KN,Computer Applications In KNES,H,2-2,KN,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,8:00,8:50,50,MW  08:00-08:50,,Y,N,Y,N,N,N,N,MAIN,KNB 152A,25,C,25,25,5,,Y,N,,"Katz,Larry(PI)",3
KNES,381,124448,15325,UGRD,KN,Computer Applications In KNES,H,2-2,KN,,N,1,LAB,B01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,9:50,50,MW  09:00-09:50,,Y,N,Y,N,N,N,N,MAIN,KNB 152A,25,C,25,25,5,,,N,,"Katz,Larry(PI)",
KNES,441,161133,71395,UGRD,KN,Practicum A,H,0-4,KN,,E,1,LAB,B01,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,56,60,0,,,D,,"Kilb,Bradley Lorne(PI)",3
KNES,441,161133,11375,UGRD,KN,Practicum A,H,0-4,KN,,E,1,LAB,B01,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,53,60,0,,,D,,"Kilb,Bradley Lorne(PI)",3
KNES,443,161135,71396,UGRD,KN,Practicum B,H,0-4,KN,,E,1,LAB,B01,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,27,30,0,,,D,,"Kilb,Bradley Lorne(PI)",3
KNES,443,161135,11374,UGRD,KN,Practicum B,H,0-4,KN,,E,1,LAB,B01,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,38,50,0,,,D,,"Kilb,Bradley Lorne(PI)",3
KNES,445,161136,71397,UGRD,KN,Practicum C,H,0-4,KN,,E,1,LAB,B01,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,7,30,0,,,D,,"Kilb,Bradley Lorne(PI)",3
KNES,445,161136,11376,UGRD,KN,Practicum C,H,0-4,KN,,E,1,LAB,B01,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,23,50,0,,,D,,"Kilb,Bradley Lorne(PI)",3
KNES,460,162842,74395,UGRD,KN,Laboratory Practicum: Anatomy,H,0-2-2T,KN,,E,1,LAB,B01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,9:00,10:50,110,F  09:00-10:50,,N,N,N,N,Y,N,N,MAIN,KN 123,25,C,8,8,0,,,D,,"Clermont,Christian Arthur(PI)",3
KNES,460,162842,74396,UGRD,KN,Laboratory Practicum: Anatomy,H,0-2-2T,KN,,N,1,TUT,T01,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,KN 123,25,C,8,8,0,,,D,,"Clermont,Christian Arthur(PI)",
KNES,460,162842,14200,UGRD,KN,Laboratory Practicum: Anatomy,H,0-2-2T,KN,,E,1,LAB,B01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,10:50,110,F  09:00-10:50,,N,N,N,N,Y,N,N,MAIN,KN 123,25,C,8,8,0,,,D,,"Clermont,Christian Arthur(PI)",3
KNES,460,162842,14201,UGRD,KN,Laboratory Practicum: Anatomy,H,0-2-2T,KN,,N,1,TUT,T01,2191,1,0,,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,KN 123,25,C,8,8,0,,,D,,"Clermont,Christian Arthur(PI)",
KNES,490A,124485,71148,UGRD,KN,Intrprt'n Rsrch & Rsrch Prj't,F,3-0,KN,,E,1,LEC,1,2187,PA,0,,,P,A,1,06-Sep-2018,07-Dec-2018,15:00,17:45,165,W  15:00-17:45,,N,N,Y,N,N,N,N,MAIN,KN 160,96,O,25,30,0,Y,,D,,"Black,Amanda Marie(PI)",3
KNES,490B,124484,11113,UGRD,KN,Intrprt'n Rsrch & Rsrch Prj't,F,3-0,KN,,E,1,LEC,1,2191,PB,0,,,P,A,1,10-Jan-2019,12-Apr-2019,15:00,17:45,165,W  15:00-17:45,,N,N,Y,N,N,N,N,MAIN,KN 160,96,O,25,30,0,Y,,D,,"Black,Amanda Marie(PI)",3
KNES,491,124486,10675,UGRD,KN,Practicum II,H,1-3,KN,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,16:00,16:50,50,M  16:00-16:50,,Y,N,N,N,N,N,N,MAIN,KN 160,96,C,15,15,0,Y,,D,,"Kilb,Bradley Lorne(PI)",3
KNES,491,124486,10676,UGRD,KN,Practicum II,H,1-3,KN,,N,1,LAB,B01,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,C,15,15,0,Y,,D,,"Kilb,Bradley Lorne(PI)",
KNES,503,150275,16006,UGRD,KN,Special Topics in Kinesiology,H,3-0,KN,,E,1,LEC,1,2191,1,78,Strength Training Science,,P,A,1,10-Jan-2019,12-Apr-2019,11:00,12:15,75,TR  11:00-12:15,,N,Y,N,Y,N,N,N,MAIN,KN 160,96,C,50,50,0,,,D,,"Jordan,Matt(PI)",3
KNES,504,163583,76605,UGRD,KN,Directed Study,H,0-3,KN,,E,1,LAB,B01,2187,1,1,Rehabilitation,,IS,X,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,1,0,,,D,,,3
KNES,504,163583,16481,UGRD,KN,Directed Study,H,0-3,KN,,E,1,LAB,B01,2191,1,4,Dance Studies,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Kenny,Sarah Jane(PI)",3
KNES,504,163583,16550,UGRD,KN,Directed Study,H,0-3,KN,,E,2,LAB,B02,2191,1,5,Human Neurophysiology,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Peters,Ryan(PI)",3
KNES,593,150277,76584,UGRD,KN,Senior Practicum,H,0-4,KN,,E,1,LAB,B01,2187,1,97,Paternal Diet/Offspring Mtblsm,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"De Bruyn,Raylene A(PI)",3
KNES,593,150277,16092,UGRD,KN,Senior Practicum,H,0-4,KN,,E,1,LAB,B01,2191,1,9,Be Fit For Life,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Kilb,Bradley Lorne(PI)",3
KNES,593,150277,16482,UGRD,KN,Senior Practicum,H,0-4,KN,,E,2,LAB,B02,2191,1,19,Gut Microbio/Offspring Mtblsm,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"De Bruyn,Raylene A(PI)",3
LANG,500,163521,16009,UGRD,AR,Cross-Cult'l/Ling Rsrch Proj,H,3-0,LLLC,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,14:00,14:50,50,MWF  14:00-14:50,,Y,N,Y,N,Y,N,N,MAIN,SS 115,16,O,0,5,0,,,D,C,"O'Brien,Mary G(PI)",3
LANG,599,160448,75505,UGRD,AR,Topics Study of Language,H,3-0,LLLC,,E,1,LEC,1,2187,1,4,Language Testing,,P,A,1,06-Sep-2018,07-Dec-2018,15:00,17:45,165,M  15:00-17:45,,Y,N,N,N,N,N,N,MAIN,ST 063,32,O,0,10,0,,,D,C,"Carroll,Susanne Elizabeth(PI)",3
LANG,599,160448,75625,UGRD,AR,Topics Study of Language,H,3-0,LLLC,,E,2,LEC,2,2187,1,14,Res Meth in Applied Ling,,P,A,1,06-Sep-2018,07-Dec-2018,9:00,11:45,165,W  09:00-11:45,,N,N,Y,N,N,N,N,MAIN,CHD 420,35,O,0,5,0,,,D,C,"O'Brien,Mary G(PI)",3
LANG,599,160448,14774,UGRD,AR,Topics Study of Language,H,3-0,LLLC,,E,1,LEC,1,2191,1,13,Second Language Pedagogy,,P,A,1,10-Jan-2019,12-Apr-2019,12:00,14:45,165,W  12:00-14:45,,N,N,Y,N,N,N,N,MAIN,CHD 420,35,O,0,10,0,,,D,C,"Cai,Wei(PI)",3
LATI,201,124966,73464,UGRD,AR,Latin I,H,3-1T,CLARE,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,10:00,10:50,50,MWF  10:00-10:50,,Y,N,Y,N,Y,N,N,MAIN,SB 105,58,O,49,50,5,,,N,C,"Hume,James Rutherford(PI)",3
LATI,201,124966,73465,UGRD,AR,Latin I,H,3-1T,CLARE,,N,1,TUT,T01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,10:00,10:50,50,R  10:00-10:50,,N,N,N,Y,N,N,N,MAIN,SA 124A,60,O,49,50,5,,,N,C,,
LAW,400A,125086,72561,UGRD,LA,Constitutional Law,F,3-0,LA,,E,1,LEC,1,2187,LPA,0,,,P,A,1,24-Sep-2018,07-Dec-2018,10:30,11:50,80,TR  10:30-11:50,,N,Y,N,Y,N,N,N,MAIN,MFH 3320,43,O,43,44,0,,,N,,"Duffy,Maureen Therese(PI)",2.5
LAW,400A,125086,72562,UGRD,LA,Constitutional Law,F,3-0,LA,,E,1,LEC,2,2187,LPA,0,,,P,A,1,24-Sep-2018,07-Dec-2018,10:30,11:50,80,TR  10:30-11:50,,N,Y,N,Y,N,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"McKay-Panos,Linda Mae(PI)",2.5
LAW,400A,125086,73853,UGRD,LA,Constitutional Law,F,3-0,LA,,E,1,LEC,3,2187,LPA,0,,,P,A,1,24-Sep-2018,07-Dec-2018,10:30,11:50,80,TR  10:30-11:50,,N,Y,N,Y,N,N,N,MAIN,MFH 3340,43,O,43,45,0,,,N,,"Kislowicz,Howard(PI)",2.5
LAW,400B,125085,12472,UGRD,LA,Constitutional Law,F,3-0,LA,,E,1,LEC,1,2191,LPB,0,,,P,A,1,28-Jan-2019,12-Apr-2019,12:00,13:30,90,W  12:00-13:30,,N,N,Y,N,N,N,N,MAIN,MFH 3320,43,O,43,44,0,,,N,,"Duffy,Maureen Therese(PI)",2.5
LAW,400B,125085,12472,UGRD,LA,Constitutional Law,F,3-0,LA,,E,1,LEC,1,2191,LPB,0,,,P,A,2,28-Jan-2019,12-Apr-2019,9:00,10:30,90,F  09:00-10:30,,N,N,N,N,Y,N,N,MAIN,MFH 3320,43,O,43,44,0,,,N,,"Duffy,Maureen Therese(PI)",2.5
LAW,400B,125085,12473,UGRD,LA,Constitutional Law,F,3-0,LA,,E,1,LEC,2,2191,LPB,0,,,P,A,1,28-Jan-2019,12-Apr-2019,12:00,13:30,90,W  12:00-13:30,,N,N,Y,N,N,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"McKay-Panos,Linda Mae(PI)",2.5
LAW,400B,125085,12473,UGRD,LA,Constitutional Law,F,3-0,LA,,E,1,LEC,2,2191,LPB,0,,,P,A,2,28-Jan-2019,12-Apr-2019,9:00,10:30,90,F  09:00-10:30,,N,N,N,N,Y,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"McKay-Panos,Linda Mae(PI)",2.5
LAW,400B,125085,13640,UGRD,LA,Constitutional Law,F,3-0,LA,,E,1,LEC,3,2191,LPB,0,,,P,A,1,28-Jan-2019,12-Apr-2019,12:00,13:30,90,W  12:00-13:30,,N,N,Y,N,N,N,N,MAIN,MFH 3340,43,O,42,45,0,,,N,,"Kislowicz,Howard(PI)",2.5
LAW,400B,125085,13640,UGRD,LA,Constitutional Law,F,3-0,LA,,E,1,LEC,3,2191,LPB,0,,,P,A,2,28-Jan-2019,12-Apr-2019,9:00,10:30,90,F  09:00-10:30,,N,N,N,N,Y,N,N,MAIN,MFH 3340,43,O,42,45,0,,,N,,"Kislowicz,Howard(PI)",2.5
LAW,402A,125091,72568,UGRD,LA,Contracts,F,3-0,LA,,E,1,LEC,1,2187,LPA,0,,,P,A,1,24-Sep-2018,07-Dec-2018,12:00,13:20,80,M  12:00-13:20,,Y,N,N,N,N,N,N,MAIN,MFH 3320,43,O,43,44,0,,,N,,"Ilg,Michael Peter(PI)",2.5
LAW,402A,125091,72568,UGRD,LA,Contracts,F,3-0,LA,,E,1,LEC,1,2187,LPA,0,,,P,A,2,24-Sep-2018,07-Dec-2018,14:00,15:20,80,R  14:00-15:20,,N,N,N,Y,N,N,N,MAIN,MFH 3320,43,O,43,44,0,,,N,,"Ilg,Michael Peter(PI)",2.5
LAW,402A,125091,72569,UGRD,LA,Contracts,F,3-0,LA,,E,1,LEC,2,2187,LPA,0,,,P,A,1,24-Sep-2018,07-Dec-2018,12:00,13:20,80,M  12:00-13:20,,Y,N,N,N,N,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"Oshionebo,Evaristus A(PI)",2.5
LAW,402A,125091,72569,UGRD,LA,Contracts,F,3-0,LA,,E,1,LEC,2,2187,LPA,0,,,P,A,2,24-Sep-2018,07-Dec-2018,14:00,15:20,80,R  14:00-15:20,,N,N,N,Y,N,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"Oshionebo,Evaristus A(PI)",2.5
LAW,402A,125091,74864,UGRD,LA,Contracts,F,3-0,LA,,E,1,LEC,3,2187,LPA,0,,,P,A,1,24-Sep-2018,07-Dec-2018,12:00,13:20,80,M  12:00-13:20,,Y,N,N,N,N,N,N,MAIN,MFH 3340,43,O,43,45,0,,,N,,"Girgis,Jassmine(PI)",2.5
LAW,402A,125091,74864,UGRD,LA,Contracts,F,3-0,LA,,E,1,LEC,3,2187,LPA,0,,,P,A,2,24-Sep-2018,07-Dec-2018,14:00,15:20,80,R  14:00-15:20,,N,N,N,Y,N,N,N,MAIN,MFH 3340,43,O,43,45,0,,,N,,"Girgis,Jassmine(PI)",2.5
LAW,402B,125090,11114,UGRD,LA,Contracts,F,3-0,LA,,E,1,LEC,1,2191,LPB,0,,,P,A,1,28-Jan-2019,12-Apr-2019,10:30,12:00,90,TR  10:30-12:00,,N,Y,N,Y,N,N,N,MAIN,MFH 3320,43,O,43,44,0,,,N,,"Ilg,Michael Peter(PI)",2.5
LAW,402B,125090,12126,UGRD,LA,Contracts,F,3-0,LA,,E,1,LEC,2,2191,LPB,0,,,P,A,1,28-Jan-2019,12-Apr-2019,10:30,12:00,90,TR  10:30-12:00,,N,Y,N,Y,N,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"Oshionebo,Evaristus A(PI)",2.5
LAW,402B,125090,14695,UGRD,LA,Contracts,F,3-0,LA,,E,1,LEC,3,2191,LPB,0,,,P,A,1,28-Jan-2019,12-Apr-2019,10:30,12:00,90,TR  10:30-12:00,,N,Y,N,Y,N,N,N,MAIN,MFH 3340,43,O,42,45,0,,,N,,"Girgis,Jassmine(PI)",2.5
LAW,403,125093,73342,UGRD,LA,Legislation,H,3-0,LA,,E,1,LEC,1,2187,NS,0,,,P,A,1,24-Sep-2018,07-Dec-2018,13:30,15:20,110,M  13:30-15:20,,Y,N,N,N,N,N,N,MAIN,MFH 3320,43,O,43,44,0,,,N,,"Fluker,Shaun Charles(PI)",3
LAW,403,125093,73342,UGRD,LA,Legislation,H,3-0,LA,,E,1,LEC,1,2187,NS,0,,,P,A,2,24-Sep-2018,07-Dec-2018,12:00,13:50,110,W  12:00-13:50,,N,N,Y,N,N,N,N,MAIN,MFH 3320,43,O,43,44,0,,,N,,"Fluker,Shaun Charles(PI)",3
LAW,403,125093,73343,UGRD,LA,Legislation,H,3-0,LA,,E,1,LEC,2,2187,NS,0,,,P,A,1,24-Sep-2018,07-Dec-2018,13:30,15:20,110,M  13:30-15:20,,Y,N,N,N,N,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"Nikolaou,Nickie(PI)",3
LAW,403,125093,73343,UGRD,LA,Legislation,H,3-0,LA,,E,1,LEC,2,2187,NS,0,,,P,A,2,24-Sep-2018,07-Dec-2018,12:00,13:50,110,W  12:00-13:50,,N,N,Y,N,N,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"Nikolaou,Nickie(PI)",3
LAW,403,125093,73344,UGRD,LA,Legislation,H,3-0,LA,,E,1,LEC,3,2187,NS,0,,,P,A,1,24-Sep-2018,07-Dec-2018,13:30,15:20,110,M  13:30-15:20,,Y,N,N,N,N,N,N,MAIN,MFH 3370,54,O,43,45,0,,,N,,"Tscherning,Rudiger Philipp(PI)",3
LAW,403,125093,73344,UGRD,LA,Legislation,H,3-0,LA,,E,1,LEC,3,2187,NS,0,,,P,A,2,24-Sep-2018,07-Dec-2018,12:00,13:50,110,W  12:00-13:50,,N,N,Y,N,N,N,N,MAIN,MFH 3370,54,O,43,45,0,,,N,,"Tscherning,Rudiger Philipp(PI)",3
LAW,403,125093,73345,UGRD,LA,Legislation,H,3-0,LA,,E,1,LEC,4,2187,NS,0,,,P,X,1,24-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,43,0,,,N,,,3
LAW,404A,125095,72570,UGRD,LA,Property,F,3-0,LA,,E,1,LEC,1,2187,LPA,0,,,P,A,1,24-Sep-2018,07-Dec-2018,14:00,15:20,80,T  14:00-15:20,,N,Y,N,N,N,N,N,MAIN,MFH 3320,43,O,42,44,0,,,N,,"Mascher,Sharon Lorene(PI)",2.5
LAW,404A,125095,72570,UGRD,LA,Property,F,3-0,LA,,E,1,LEC,1,2187,LPA,0,,,P,A,2,24-Sep-2018,07-Dec-2018,9:00,10:20,80,F  09:00-10:20,,N,N,N,N,Y,N,N,MAIN,MFH 3320,43,O,42,44,0,,,N,,"Mascher,Sharon Lorene(PI)",2.5
LAW,404A,125095,72571,UGRD,LA,Property,F,3-0,LA,,E,1,LEC,2,2187,LPA,0,,,P,A,1,24-Sep-2018,07-Dec-2018,14:00,15:20,80,T  14:00-15:20,,N,Y,N,N,N,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"Watson Hamilton,Jonnette W(PI)",2.5
LAW,404A,125095,72571,UGRD,LA,Property,F,3-0,LA,,E,1,LEC,2,2187,LPA,0,,,P,A,2,24-Sep-2018,07-Dec-2018,9:00,10:20,80,F  09:00-10:20,,N,N,N,N,Y,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"Watson Hamilton,Jonnette W(PI)",2.5
LAW,404A,125095,74865,UGRD,LA,Property,F,3-0,LA,,E,1,LEC,3,2187,LPA,0,,,P,A,1,24-Sep-2018,07-Dec-2018,14:00,15:20,80,T  14:00-15:20,,N,Y,N,N,N,N,N,MAIN,MFH 3340,43,O,43,45,0,,,N,,"Hamilton,Robert C.(PI)",2.5
LAW,404A,125095,74865,UGRD,LA,Property,F,3-0,LA,,E,1,LEC,3,2187,LPA,0,,,P,A,2,24-Sep-2018,07-Dec-2018,9:00,10:20,80,F  09:00-10:20,,N,N,N,N,Y,N,N,MAIN,MFH 3340,43,O,43,45,0,,,N,,"Hamilton,Robert C.(PI)",2.5
LAW,404B,125094,12474,UGRD,LA,Property,F,3-0,LA,,E,1,LEC,1,2191,LPB,0,,,P,A,1,28-Jan-2019,12-Apr-2019,8:50,10:20,90,TR  08:50-10:20,,N,Y,N,Y,N,N,N,MAIN,MFH 3320,43,O,42,44,0,,,N,,"Mascher,Sharon Lorene(PI)",2.5
LAW,404B,125094,12475,UGRD,LA,Property,F,3-0,LA,,E,1,LEC,2,2191,LPB,0,,,P,A,1,28-Jan-2019,12-Apr-2019,8:50,10:20,90,TR  08:50-10:20,,N,Y,N,Y,N,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"Watson Hamilton,Jonnette W(PI)",2.5
LAW,404B,125094,14696,UGRD,LA,Property,F,3-0,LA,,E,1,LEC,3,2191,LPB,0,,,P,A,1,28-Jan-2019,12-Apr-2019,8:50,10:20,90,TR  08:50-10:20,,N,Y,N,Y,N,N,N,MAIN,MFH 3340,43,O,42,45,0,,,N,,"Hamilton,Robert C.(PI)",2.5
LAW,406A,125099,72563,UGRD,LA,Torts,F,3-0,LA,,E,1,LEC,1,2187,LPA,0,,,P,A,1,24-Sep-2018,07-Dec-2018,14:00,15:20,80,W  14:00-15:20,,N,N,Y,N,N,N,N,MAIN,MFH 3320,43,O,43,44,0,,,N,,"Olszynski,Martin Z(PI)",2.5
LAW,406A,125099,72563,UGRD,LA,Torts,F,3-0,LA,,E,1,LEC,1,2187,LPA,0,,,P,A,2,24-Sep-2018,07-Dec-2018,10:30,11:50,80,F  10:30-11:50,,N,N,N,N,Y,N,N,MAIN,MFH 3320,43,O,43,44,0,,,N,,"Olszynski,Martin Z(PI)",2.5
LAW,406A,125099,72564,UGRD,LA,Torts,F,3-0,LA,,E,1,LEC,2,2187,LPA,0,,,P,A,1,24-Sep-2018,07-Dec-2018,14:00,15:20,80,W  14:00-15:20,,N,N,Y,N,N,N,N,MAIN,MFH 3330,43,O,43,44,0,,,N,,"Wright,David Vincent(PI)",2.5
